dataset,input_dim,replicate,width,model_index,seed,objective,data_loss,l1_penalty,theta_l1,active_support,max_first_layer_norm,epochs_run,stop_reason,zero_objective
ridge_teacher,1,2,64,6,21287299,0.117451087673539,0.1143434553717912,0.003107632301747799,1.5538161508738995,17,1.0,467,patience,0.14489537310943568
ridge_teacher,1,2,64,7,21287300,0.11745108830729205,0.11434313698285896,0.0031079513244330883,1.5539756622165442,15,1.0,428,patience,0.14489537310943568
ridge_teacher,1,2,128,0,21293757,0.11745109021947661,0.11434263873291144,0.0031084514865651726,1.5542257432825863,25,1.0,378,patience,0.14489537310943568
ridge_teacher,1,2,128,1,21293758,0.11745108776563848,0.1143434725815996,0.0031076151840388777,1.5538075920194387,26,1.0,420,patience,0.14489537310943568
ridge_teacher,1,2,128,2,21293759,0.1174510877048648,0.11434349993151194,0.0031075877733528615,1.5537938866764307,24,1.0,408,patience,0.14489537310943568
ridge_teacher,1,2,128,3,21293760,0.11745108823571832,0.11434317295719415,0.0031079152785241605,1.5539576392620802,23,1.0,403,patience,0.14489537310943568
ridge_teacher,1,2,128,4,21293761,0.11745108782415498,0.11434347646226395,0.003107611361891031,1.5538056809455156,27,1.0,398,patience,0.14489537310943568
ridge_teacher,1,2,128,5,21293762,0.117451087681791,0.11434347420952301,0.0031076134722679855,1.5538067361339927,26,1.0,421,patience,0.14489537310943568
ridge_teacher,1,2,128,6,21293763,0.11745108812585779,0.11434358930126139,0.0031074988245964053,1.5537494122982025,24,1.0,412,patience,0.14489537310943568
ridge_teacher,1,2,128,7,21293764,0.11745108951193943,0.11434323329416766,0.0031078562177717685,1.5539281088858843,27,1.0,396,patience,0.14489537310943568
ridge_teacher,1,3,8,0,21291644,0.11745108843314071,0.1143429993437471,0.003108089089393616,1.5540445446968079,8,1.0,445,patience,0.14489537310943568
ridge_teacher,1,3,8,1,21291645,0.11745108770849286,0.11434349172832547,0.003107595980167389,1.5537979900836945,6,1.0,458,patience,0.14489537310943568
ridge_teacher,1,3,8,2,21291646,0.11745108811364974,0.11434353504882659,0.0031075530648231506,1.5537765324115753,6,1.0,431,patience,0.14489537310943568
ridge_teacher,1,3,8,3,21291647,0.11745108855274204,0.11434353089836125,0.0031075576543807986,1.5537788271903992,5,1.0,435,patience,0.14489537310943568
ridge_teacher,1,3,8,4,21291648,0.11745108781797307,0.11434323252779859,0.0031078552901744843,1.5539276450872421,7,1.0,461,patience,0.14489537310943568
ridge_teacher,1,3,8,5,21291649,0.11745108829837397,0.11434319483142451,0.003107893466949463,1.5539467334747314,5,1.0,456,patience,0.14489537310943568
ridge_teacher,1,3,8,6,21291650,0.11745108814845576,0.11434361920068754,0.0031074689477682115,1.5537344738841057,6,1.0,372,patience,0.14489537310943568
ridge_teacher,1,3,8,7,21291651,0.1174510877446664,0.1143435523973239,0.0031075353473424914,1.5537676736712456,6,1.0,459,patience,0.14489537310943568
ridge_teacher,1,3,16,0,21292452,0.11745108771077911,0.11434338241569321,0.003107705295085907,1.5538526475429535,10,1.0,459,patience,0.14489537310943568
ridge_teacher,1,3,16,1,21292453,0.11745108881441925,0.11434391173569534,0.0031071770787239076,1.5535885393619537,9,1.0,434,patience,0.14489537310943568
ridge_teacher,1,3,16,2,21292454,0.11745108783656635,0.11434341279083766,0.0031076750457286837,1.5538375228643417,9,1.0,413,patience,0.14489537310943568
ridge_teacher,1,3,16,3,21292455,0.11745108768801085,0.11434343308667533,0.0031076546013355257,1.5538273006677628,7,1.0,464,patience,0.14489537310943568
ridge_teacher,1,3,16,4,21292456,0.11745108779615708,0.11434353066331693,0.003107557132840157,1.5537785664200783,10,1.0,457,patience,0.14489537310943568
ridge_teacher,1,3,16,5,21292457,0.11745108767054806,0.11434338157079944,0.0031077060997486117,1.5538530498743057,7,1.0,465,patience,0.14489537310943568
ridge_teacher,1,3,16,6,21292458,0.11745108817803854,0.11434305280733102,0.003108035370707512,1.554017685353756,8,1.0,410,patience,0.14489537310943568
ridge_teacher,1,3,16,7,21292459,0.11745108767064555,0.1143434344253157,0.003107653245329857,1.5538266226649284,11,1.0,441,patience,0.14489537310943568
ridge_teacher,1,3,32,0,21294068,0.11745108930177985,0.11434365629561244,0.003107433006167412,1.553716503083706,12,1.0,421,patience,0.14489537310943568
ridge_teacher,1,3,32,1,21294069,0.11745109011370394,0.11434275905180429,0.0031083310618996622,1.554165530949831,13,1.0,428,patience,0.14489537310943568
