width,percentile,threshold,pair,gap,barrier,hit_max_depth,loss_a_total,loss_b_total,loss_a_data,loss_b_data,loss_a_l1,loss_b_l1
20,pairwise,0.027061136439442635,65,7.216092664748264e-06,0.027068352532107383,True,0.02698678895831108,0.027061136439442635,0.008261959068477154,0.007576031144708395,0.018724829889833927,0.01948510529473424
20,pairwise,0.028642307966947556,66,6.593763833551147e-10,0.02864230862632394,True,0.028642307966947556,0.027792610228061676,0.00665814895182848,0.008038132451474667,0.021984159015119076,0.01975447777658701
20,pairwise,0.03276482969522476,67,1.1771917329816972e-09,0.032764830872416495,True,0.03276482969522476,0.02689662203192711,0.004516175016760826,0.006486325524747372,0.028248654678463936,0.020410296507179737
20,pairwise,0.032902494072914124,68,0.0,0.032902494072914124,False,0.032902494072914124,0.027935750782489777,0.004134282935410738,0.007832597941160202,0.028768211137503386,0.020103152841329575
20,pairwise,0.027807943522930145,69,3.0633263289930185e-05,0.027838576786220075,True,0.027263056486845016,0.027807943522930145,0.007552728056907654,0.007480023894459009,0.019710328429937363,0.020327919628471136
20,pairwise,0.02879403345286846,70,4.3176013976336386e-05,0.028837209466844798,True,0.027779217809438705,0.02879403345286846,0.006740631069988012,0.006673104129731655,0.021038586739450693,0.022120929323136806
20,pairwise,0.028728654608130455,71,0.0,0.028728654608130455,False,0.028052765876054764,0.028728654608130455,0.009555351920425892,0.006117319688200951,0.018497413955628872,0.022611334919929504
20,pairwise,0.028189079836010933,72,0.00017241077125072432,0.028361490607261657,True,0.028189079836010933,0.02779366448521614,0.005560707300901413,0.007076161913573742,0.02262837253510952,0.0207175025716424
20,pairwise,0.028238598257303238,73,0.0,0.028238598257303238,False,0.0270495917648077,0.028238598257303238,0.008766629733145237,0.0058707850985229015,0.018282962031662464,0.022367813158780336
20,pairwise,0.028081975877285004,74,0.0,0.028081975877285004,False,0.028081975877285004,0.02765582501888275,0.007543147075921297,0.00526784360408783,0.020538828801363707,0.022387981414794922
20,pairwise,0.02910822629928589,75,0.0,0.02910822629928589,False,0.02910822629928589,0.02776171825826168,0.0031803492456674576,0.009068160317838192,0.02592787705361843,0.01869355794042349
20,pairwise,0.02771042287349701,76,0.007330161602003497,0.03504058447550051,True,0.02771042287349701,0.027697494253516197,0.009638376533985138,0.007820083759725094,0.01807204633951187,0.019877410493791103
20,pairwise,0.02881801500916481,77,0.0,0.02881801500916481,False,0.02881801500916481,0.02648908831179142,0.005009498912841082,0.007270075846463442,0.02380851609632373,0.019219012465327978
20,pairwise,0.028898486867547035,78,0.0,0.028898486867547035,False,0.02720458433032036,0.028898486867547035,0.008277717046439648,0.005653024185448885,0.01892686728388071,0.02324546268209815
20,pairwise,0.02897714450955391,79,0.0,0.02897714450955391,False,0.02897714450955391,0.028080668300390244,0.00569628132507205,0.00653135497123003,0.02328086318448186,0.021549313329160213
20,pairwise,0.03145631402730942,80,0.0,0.03145631402730942,False,0.03145631402730942,0.026796743273735046,0.00424144696444273,0.005012331996113062,0.027214867062866688,0.021784411277621984
20,pairwise,0.02856067754328251,81,9.926470369100646e-05,0.028659942246973515,True,0.02671813778579235,0.02856067754328251,0.008232449181377888,0.006372676230967045,0.018485688604414463,0.022188001312315464
